,time,u_1205,v_1206,w_1204,P_4023,NEP1_56
765,2020-07-19 11:35:02,-47.20976358863592,44.6194574584224,-6.080719345665869,10.814097167969122,4.9131544306874275
766,2020-07-19 11:40:02,-47.62280809846479,44.15022613397091,-6.286095497674557,10.776641113281128,4.733928367495537
767,2020-07-19 11:45:02,-49.041635164652156,47.18641003761599,-7.130682124459711,10.73831909179684,4.848425667732954
768,2020-07-19 11:50:02,-46.00586925741779,41.988275297590036,-6.736598656362368,10.704741455078283,4.648207761347294
769,2020-07-19 11:55:02,-46.747641108042515,44.42908420523886,-6.221589275047738,10.668565185547088,3.2536696270108223
770,2020-07-19 12:00:02,-42.56547100788438,40.02350532244598,-5.524619631635739,10.633830078124786,3.261219020932913
771,2020-07-19 12:05:02,-43.32852271926582,40.200566051257624,-5.82389219648957,10.600036376953186,3.502732776105404
772,2020-07-19 12:10:02,-40.730670110376614,38.38337434690499,-6.150450291307299,10.566849121093831,2.7829942107200623
773,2020-07-19 12:15:02,-40.36639480898681,37.83762157786693,-5.903825473101255,10.53313623046883,2.675270214676857
774,2020-07-19 12:20:02,-38.3622630726375,32.035250501439386,-5.0967485481853245,10.502254882812501,3.429572992026806
775,2020-07-19 12:25:02,-37.48966875015786,32.86498136343545,-5.15831980130129,10.470991455078025,2.865674514323473
776,2020-07-19 12:30:02,-37.498243124491964,29.71365395636864,-5.094698177980766,10.44074707031264,2.889282237738371
777,2020-07-19 12:35:02,-34.64774024997419,24.2062088467387,-4.589854612609063,10.412841552734204,3.856272790580988
778,2020-07-19 12:40:02,-34.456106993201104,23.551140137763323,-5.166127183407355,10.385474853515637,3.826158493757248
779,2020-07-19 12:45:02,-31.245177617088082,24.10127441328278,-4.80160147301268,10.357654296875005,3.7154108099639416
780,2020-07-19 12:50:02,-27.208061540016995,26.250936189073414,-4.235659945719836,10.33215698242193,2.31477964669466
781,2020-07-19 12:55:02,-27.831485626290537,29.311396768085967,-4.665954585754318,10.307248779296915,1.76130510866642
782,2020-07-19 13:00:02,-32.9660821734192,26.53190425417469,-4.905328049865204,10.284517822265657,3.0757922492921352
783,2020-07-19 13:05:02,-32.64528495010048,17.935767047717956,-4.52948050412473,10.265013671874916,4.121360965073109
784,2020-07-19 13:10:02,-30.477561461383445,9.644887396109551,-3.9931158070932273,10.24724633789071,4.880230147391558
785,2020-07-19 13:15:02,-26.555337853602616,3.5040274940384877,-3.5362005798164824,10.230758056640648,4.957280550152063
786,2020-07-19 13:20:02,-22.606181188588934,-1.1162107537925952,-2.856557346857993,10.215110107421935,4.969243872910738
787,2020-07-19 13:25:02,-19.494482166900486,-2.878146724260557,-2.7556313431544726,10.200978271484471,4.976223334670067
788,2020-07-19 13:30:02,-17.127370652787448,-3.180915830413614,-3.037787693562927,10.188281005859446,4.963506273925304
789,2020-07-19 13:35:02,-13.631245401496164,-3.3766066145836304,-2.683462969986645,10.177159179687731,4.961883071810007
790,2020-07-19 13:40:02,-12.569665861094482,-3.5285489956454796,-2.7643287078498204,10.167902587890795,4.948388487100601
791,2020-07-19 13:45:02,-9.678872522229428,-5.068593798565105,-2.5005255186695674,10.160461914062518,4.970171209424734
792,2020-07-19 13:50:02,-6.055554152036563,-5.129202009287095,-1.4612872500105933,10.155130371093751,4.9721430242061615
